Gene	log10p	es
479	LOC101929812;LOC102724994;LOC102724995;LOC107986351	0.102778990076165	0.0668194307258764
480	LOC101929829	0.667402925947353	-0.0777865160545549
481	LOC101929876	0.044108539441793	-0.5379639281331
482	LOC101929894	0.178652245436675	0.0798742508210372
483	LOC101929927;FAM90A25P;FAM90A7P	1.01066434497015	0.0304557850989068
484	LOC101929950	0.349860475750286	0.230868639420442
485	LOC101929970	1.35109067775184	-0.0363257049851512
486	PRAMEF27;LOC101930169	0.267432307215841	0.442353867272333
487	RNF41	0.802648786133008	-0.0419566798400798
488	LOC101930006	0.215275873932455	-0.0920952594933214
489	LOC101930073;LOC107987389;FAM230A	0.486835345677332	0.0517463495481661
490	LOC101930105	0.144351157253598	-0.026064109082684
491	LOC101930123;EEF2K	0.0230262318548872	-0.0587023893984944
492	LOC101930665	0.237423105285648	0.10791593580163
493	TSHZ1	0.582744377821905	0.0701139071157555
494	ALG3	0.512066190860792	0.0585373430527527
495	PRMT3	0.682905612585501	0.00753820034472673
496	PSME3	1.19171145425324	-0.112582791183179
497	MPHOSPH9	0.486840418256823	-0.106778826744368
498	MPHOSPH10	0.355975960461636	-0.739131795951864
499	ADAM10	0.226063530520292	-0.152714247494305
500	CDK5	0.203187799545847	0.0168865047825832
501	MPHOSPH6	0.198825268361467	-0.565060654675788
502	NME6	1.45776820952833	-0.0693402253009979
503	DHRS2	1.07149064634914	0.046580134099626
504	CALCRL	0.335981605892687	-0.153897232033613
505	NUTF2	2.59829936011997	-1.17739337406298
506	MPZL2	0.0919565043325226	-0.0324478852641791
507	TRIM13	0.979751757165754	-0.0683933645225362
508	PATJ	0.133286946354159	0.135990796687846
509	USPL1	0.269328960088801	-0.602432264841215
510	EIF1	0.0900915454418489	-0.0423949972094975
511	CDK6	2.05804458714876	-0.0661093911998255
512	TOPORS	0.485290030084791	-0.0879852784475017
513	FLOT1	0.128311955970992	-0.0965578912143616
514	DDX39A	0.956736685052267	-0.247356689945493
515	PSMD14	0.174729235660128	-0.721086417104465
516	SSX3	0.354325200935033	0.0987665541698651
517	OLIG2	1.12067269063988	-0.0389299057766204
518	CTDSPL	0.0171368190976054	0.0168443172255686
519	ANGPTL7	0.0980662422264382	-0.196676966777927
520	KLRG1	0.254808961083296	0.0101757267626537
521	CDK7	0.125397469155742	-0.164461224111931
522	GDF11	0.0616987935768094	0.028368389821257
523	TRIB1	0.0836171901990322	-0.178060291955147
524	GPA33	1.7501306771878	0.042450000286046
525	ZNF443	0.919845079299569	0.0747689938362745
526	CD96	0.415609515158099	0.0542859881545611
527	PLIN3	0.0565642340541147	-0.0437454144710631
528	MFSD10	0.482636007783471	0.059985051151115
529	STX6	0.206945331222077	0.00142544327059843
530	C11orf98	0.164139970348722	0.132724966151674
531	COQ7	0.160916518889568	0.162515794903283
532	NBR2	0.642710291550378	0.0902380729034651
533	RCAN2	0.0350147868889449	0.101653779633834
534	MSLN	0.841474331812116	-0.0976039617252773
535	LRRC23	0.75314757301071	0.0206539461225188
536	RASGRP2	0.256872155463182	-0.0204465965092933
537	HNRNPR	0.361999963410071	-0.0823589617098208
538	SLC35B1	0.911824517882147	0.0154040049194249
539	DCAF7	1.71101635304739	-0.313802367204308
540	AP3S2	0.0594929140961223	0.138646574119832
541	CDK8	0.589766903512415	-0.138271304952937
542	MRPS31	0.0301840871940405	-0.31958219538074
543	CALCOCO2	0.157446871286012	-0.0603505027833114
544	KCNMB2	1.01260407807435	0.0110776575169614
545	GPHN	0.165275916420213	0.0155804681168191
546	RABEPK	0.797281854297798	-0.093714301353631
547	SLC17A2	0.225732525262739	-0.0967149688466088
548	RIDA	0.80776585131533	-0.047831128187869
549	POP7	0.454649623156622	-0.0188460266426113
550	GLYAT	0.575594046816409	0.0491049071515536
551	CDK9	0.640424970125317	-0.272340715994237
552	SRRM1	0.162947133582604	-0.403352909759755
553	SPRY1	0.138066053179476	-0.142913727004714
554	SPRY2	0.199714543553299	-0.0220758307072755
555	STAM2	0.0963360500960564	0.0105428473320193
556	CNKSR1	0.528803623811013	0.0314333109732345
557	ABCC4	0.199991290643403	-0.101008840892846
558	CDKN1A	0.48889967900029	0.0130291105535354
559	IGSF6	0.626562614724028	-0.0139251180092227
560	SF3B4	2.84785215933608	-0.896803680435198
561	CDK2AP2	1.07132714568356	-0.156515252695715
562	IRX5	0.0417612134247926	-0.224069933839996
563	RAMP2	1.08471886236635	-0.0875750224962711
564	RAMP1	0.261777330030996	0.00141936180070265
565	RAMP3	1.11497437423169	0.0198064786189064
566	ZMPSTE24	0.191565029269325	-0.0679641376392006
567	CDKN1B	0.10308032904444	0.00715602177125719
568	AKAP8	0.128966121763482	-0.0398051094575487
569	FSTL3	0.050175776578007	0.0523147743452425
570	LOC102723382;LOC105379417	0.141100235821575	0.14662539808677
571	FRG1EP;LOC102724813	0.0638523038407769	-0.012025101975675
572	LOC102723414;LOC102723608;LOC102723819;LOC102723933;LOC105371747;LOC105379635	0.680875073960673	0.0963406058135487
573	KCNE1B;KCNE1	1.16091287168595	-0.0438336283728037
574	LOC102723478;CXADRP2	0.487815871475282	0.0465466735052352
575	LOC102723502;POTEB3	0.37390066191038	0.0573795189964227
576	KANTR	0.887288020794663	0.0405534918741443
577	CSAG2;CSAG3	0.354755470717597	0.114429628659689
578	ANKRD20A21P	0.999046573001822	0.226880258934365
579	SMIM11B;SMIM11A	0.199198917977781	0.0362751522067902
580	CDC27P9;CDC27P10;CDC27P11	1.40935116255189	0.0210919260200753
581	LOC102723623;GOLGA6L1;GOLGA6L22;LOC645202	0.151767623535496	-0.104830161527883
582	LOC102723655;LOC102723713;TP53TG3E;TP53TG3F;TP53TG3;TP53TG3C;TP53TG3D;TP53TG3B	0.197180497893333	-0.0630855962748281
583	CT45A9;CT45A2	0.630908697797372	0.055242977911474
584	LOC102723728	0.740013652036894	0.136442634138299
585	CT45A8	0.0402251553425598	0.0333094280969105
586	LOC102723753	0.244169390816459	0.0982422946594375
587	LOC102723780;FRG1	0.540809379499097	0.0413336873633716
588	LOC102723840;LOC102724521	0.178211650037915	0.00685293757803333
589	SPDYE17	0.633911410186727	-0.073165518736992
590	TBC1D3E	0.696340644009857	0.150719085195485
591	LOC102723897	2.10910921775947	-0.627710756473123
592	LOC102723917;RPL23AP7;RPL23AP82;RPL23AP87	0.490469456882799	0.0814224047032002
593	LOC102723930;LOC105369184;LOC107984810	0.217259039451975	-0.0788645399898758
594	LOC102723996	0.308585599482923	-0.0325919562242376
595	LOC102724023;C21orf33	0.0565693961524597	-0.00415914683564378
596	LOC102724159	0.533727658441827	-0.52412012981018
597	LOC102724184	0.383983045052642	0.134700444998899
598	LOC102724197	1.09123164525924	0.0221232740161602
599	LOC102724229	0.269361751745452	0.00858506856358342
600	LOC102724250	0.0717362488621308	0.133400843835187
601	SVIL-AS1	0.0304599747959275	0.171837494221356
602	LOC102724334	0.360588238770981	0.0448836675713803
603	CH507-42P11.6;LINC00319	0.272301389411775	0.0516195065281131
604	LOC102724428	1.52388645638697	0.0782313022364865
605	LOC102724488;SYT15	0.358194372089819	-0.00149743980635723
606	LOC102724507;AQP7P1	0.0826378571908116	-0.0604284373472775
607	CBSL;CBS	0.154046901907913	-0.0279991195298771
608	LOC102724562	0.117508815052108	0.163823289679757
609	U2AF1L5;U2AF1	0.832589260703958	-1.40552147406883
610	LOC102724642	0.335366446080451	0.473026528013456
611	LOC102724652;CRYAA	1.9292982992057	0.183597522180337
612	LOC102724727;LOC283788;FRG1JP	1.05203119683307	0.0916236046990256
613	LOC102724751;LOC107985589	0.06434169452853	-0.0429234796042985
614	LOC102724770;DGCR6	0.10115358806207	-0.376545695640084
615	LOC102724788	0.146904952400425	0.215428449927841
616	TBC1D3I	0.404363925421029	0.11938460114722
617	LOC102724865	0.436515210887487	-0.0714825264521214
618	LOC102724984	0.113718000128257	0.00388479379363
619	LOC102724985;PDXDC1	0.0960474835627532	-0.245878291988632
620	LOC102725023;KIR2DS3	0.221014810456394	-0.11961248029897
621	LOC102725034;LOC107987441;LOC107987446;LOC107987451;LOC107987456	0.610118929789246	-0.0779106300326022
622	LOC102725035	0.298984866333761	0.0795144632722541
623	LOC102725070	0.587825329494743	0.0304857267435299
624	LOC102725117	0.770872026717623	-0.0702028487634938
625	LOC102725241	0.957967320903438	-0.287996388853775
626	STUB1	0.00462594014703494	-0.0301448761464147
627	STAG1	0.600873301811615	0.0729900622687548
628	NET1	0.217662066930599	0.0127143977539686
629	UBE4B	0.001232178917278	-0.283063830677917
630	PRSS16	0.164594404830856	-0.392068095251111
631	CDKN1C	0.0720809521466626	0.0539274064164883
632	SIGMAR1	0.0262103368470829	-0.103565396865278
633	LOC400927-CSNK1E	0.450528777009597	-0.0115609408506607
634	DSCR4	0.553890606017585	0.0861278747202896
635	BET1	0.265474154310161	-0.157664404372387
636	CWC27	0.0526281756200266	-0.13882764408935
637	SAP18	0.1461788752306	-0.440563301685923
638	SMNDC1	0.845630310970855	-0.576827148055328
639	BCAS2	0.55475142551455	-0.161476060023114
640	RGS19	1.06200361570789	-0.234055787982701
641	LILRB2	1.1254962844992	0.129676566687716
642	EIF1B	0.0864845932749846	-0.0430948373708552
643	CDKN2A	0.732333777472698	0.0879144808138696
644	SPEG	0.941513028677575	0.0388629090581151
645	SF3A1	0.0564254677519582	-1.13227764159644
646	TRAIP	0.401865414616176	-0.110857257661385
647	DNAJA2	0.0992923043488553	-0.156649766744103
648	BCKDK	0.0185571798551613	-0.106920295777336
649	MAEA	0.00308968769872181	-0.173588723392118
650	APC2	0.0340365610122106	-0.139424953698006
651	PAK4	0.237112687458408	-0.017034118113776
652	MARCH6	0.211603480183374	-0.154545394296923
653	ADAR	0.357764063504302	-0.289406122592943
654	CDKN2B	0.973593890720029	-0.139696138018176
655	KATNB1	0.484654535707655	-0.110541917821488
656	DLEU1	0.263317685056032	0.154300343325081
657	SNAPC5	0.318141555820512	0.074424779339789
658	LOC103021295	0.375819403764543	0.0572745368120659
659	APBB3	0.774674127310121	0.0524237635153118
660	ZNF267	0.685815086429875	0.125039075855201
661	CCNO	1.27275971281098	-0.00539477045425828
662	CDKN2C	0.257221128872872	-0.00342232921644164
663	DSCR3	0.439549488947178	-0.0293522449980823
664	TCIRG1	0.116527323797765	0.062817894302268
665	RTN3	0.77229055011963	-0.0907713843329327
666	LANCL1	0.012989557800207	-0.096726504370567
667	NMUR1	0.330842692694037	-0.189859520957731
668	B3GALT5	0.263822403364778	0.0594532760040432
669	TNIP1	0.0475130449330113	-0.0903842776857573
670	LAMC3	0.262910396605901	0.0555372529844785
671	CDKN2D	1.60938810592742	-0.05037549811045
672	IKZF1	0.220742757591805	0.0163710654621716
673	CRISP3	0.614918099460924	0.0425219418470206
674	SMYD5	0.409945962755924	0.0275748174299984
675	KLHL41	0.857812291855401	0.0185291031839887
676	RRAGB	0.2550311326604	-0.119841513398776
677	SIRPB1	0.248938176634851	-0.0265562917683173
678	AKR1A1	0.366383610152587	-0.0985972497213007
679	EMC8	0.181455605611999	-0.0717315459168302
680	TMEM5	1.38268619829246	-0.27694397138436
681	CDKN3	0.582256023719929	-0.0444908051190137
682	CNPY2	0.630002238088215	-0.003011137176133
683	B3GNT3	0.248034822863966	-0.0117942365433139
684	CLEC4M	1.19568479027577	0.0277245478772012
685	TLR6	0.358158964203239	-0.0206730975917442
686	MRVI1	0.0034896934185256	0.19376156667707
687	PCGF3	0.145384601385276	0.0459883738031876
688	TFG	0.435493412453616	-0.10749773010299
689	PKDREJ	0.479428532021995	0.0388966121209524
690	CCL26	0.216716111346027	-0.132153965256572
691	TRDN	0.77424399217432	-0.0674350443087601
692	TRIM22	0.145858331700333	0.0569112451825767
693	ABCA7	0.206170506268031	0.0370535336470881
694	ABCA10	0.0218765282656267	-0.137779437228841
695	ABCA9	0.391603613726732	0.0669719628795874
696	ABCA8	0.157529518834239	0.0475773349395994
697	WARS2	0.0516925211208152	-0.0332577988590068
698	CDO1	0.349406253494542	0.00615246839155831
699	NPM3	0.908126058705415	-0.138718002843698
700	NPM2	0.898857140242021	-0.436638359828258
701	HMG20B	0.153689238469566	-0.087971723655359
702	HMG20A	0.0109293867927017	-0.120456072226747
703	KLF2	0.252010484393649	-0.0359065788525283
704	MICU1	0.166594792918609	0.0073230125783394
705	CACNG3	0.462497458963074	-0.0148680344441134
706	CACNG2	1.47647906301501	-0.0556007186807716
707	CITED2	0.123322617491077	-0.00478237561602139
708	SEMA3A	0.0377521849138491	0.0528713462520933
709	TUBA1B	0.31696203663116	-0.918822021667446
710	IRF9	0.230060162916183	-0.0173505613253073
711	CDR1	0.465750473716157	-0.0593698991795393
712	BPNT1	0.163004787179607	0.0245651756200806
713	TUBB3	0.0533414518371892	-0.0387394118721519
714	TUBB4A	0.0240692852969921	0.0655353835400712
715	TUBB4B	0.0893175812630114	-0.0407784123553345
716	BTN3A3	0.069662176868402	0.0642309470534834
717	BTN2A2	0.708912514823956	0.00570999576731794
718	SYCP2	0.0667118855477761	0.0459043159750902
719	SCML2	0.0227094200162269	-0.125982082168392
720	CEPT1	0.296055974408457	-0.155813352285004
721	CORO2B	0.451770319630248	-0.0921293746743601
722	MYL12B	0.285079411045687	-0.158825401328275
723	NOD1	0.236040432407107	-0.0923111247501536
724	ANAPC10	0.200640470890314	-0.0380579577928718
725	PRG3	1.15874026360086	0.0659946752298136
726	ATP8A1	0.515589207239746	0.0551912966728109
727	NDRG1	1.68319288345848	-0.183710101553427
728	MYL9	0.194402556009034	0.0701349449716181
729	RACK1	1.76961205893102	-0.839221257935369
730	ADARB1	0.0661716314640823	-0.0741692896923467
731	CDS1	0.304543066052524	-0.0451490037284213
732	PEMT	0.228606291417177	-0.0214086812554123
733	PIAS3	0.519730599043774	0.0249377908278987
734	ST3GAL6	1.10019346081652	0.0691294082178719
735	NDC80	0.38041481657097	-0.353010430805574
736	CPQ	0.12085180752435	0.0376817715629781
737	WFDC2	0.150465126956044	-0.0432706927411229
738	SPAG11B	2.82344202203941	0.0399996991628942
739	BASP1	0.288400196707584	0.221116652421248
740	CDSN	0.915577972022628	0.0446072348727494
741	IFITM3	0.414166582558695	0.0860647974294378
742	RAPGEF3	0.212759831935565	-0.0759716239784174
743	NSA2	0.225260667812852	-0.673945584262124
744	YAP1	1.0769493933419	-0.165061499114211
745	SPON2	0.0106152279029015	0.0903489045198492
746	SPON1	0.33940421800701	-0.0491163911792782
747	PRMT5	1.60992862230639	-0.331687657044139
748	TESK2	0.0823288976919481	-0.0190984793610502
749	CD2BP2	0.382588752236059	-0.0935349432675925
750	UBAC1	0.325762104063961	0.0509312632123118
751	CDIPT	1.38240575191254	-0.149659915279482
752	PGRMC2	0.275816210748945	0.104654456076414
753	ARIH2	0.410846006780525	0.0595006159106091
754	TUBGCP3	0.334615073197882	-0.534039487061631
755	SEC24B	0.00972600527462116	-0.0832164700464984
756	CFDP1	0.223315474542742	-0.0167440276417881
757	CD52	0.243740576424154	-0.0433954914889884
758	TMEM147	0.307444812750482	-0.200454932773335
759	RBM14	0.127120553256106	-0.274811289370691
760	LYPLA1	0.0264430792280414	-0.030524842367759
761	CDC42EP2	0.144250755182573	0.0335701985430713
762	EMG1	1.89396319315456	-0.66620489105484
763	IFI30	0.0868124655690858	-0.143668287472291
764	C1D	0.386882023031412	-0.18594107127948
765	CDX1	0.129756971965114	-0.00444853124206164
766	TIMM17A	0.358402962879927	-0.009808962465932
767	N4BP2L2	1.29154651656696	0.0685228091263122
768	ZER1	0.248159714709601	0.0382812623985525
769	MCRS1	0.174292434123894	-0.418075754037583
770	LRRN2	0.532106435942708	0.0451508277740182
771	FAM3C	0.074785638243101	0.117101080093649
772	SNHG14;SNRPN;SNURF	0.702979398308792	0.0378679425124694
773	ACAA2	0.158071930925532	0.132108647294967
774	CDX2	0.0484573633374879	0.0718823963154564
775	PPIE	1.3659259824259	-0.746938277492984
776	VAV3	0.0955538004422388	0.0356845694208871
777	TOMM40	1.20080461152043	-0.880369907026769
778	TAB1	0.144317743742461	-0.00477470927394381
779	ECI2	2.08944072379082	-0.125219249351054
780	HAX1	0.328925505050195	0.0228888448156387
781	GPNMB	1.30757322102779	0.0581129520430727
782	BAIAP2	0.0632800061499078	0.00798775587752975
783	MAD2L2	0.0351769315325454	-0.0649078717268752
784	CDX4	0.836330914894387	-0.0310637635980552
785	TACC3	0.0234941136610641	-0.631992045259744
786	MERTK	0.113655730596521	-0.15300769760877
787	CLEC10A	0.605209045901255	-0.188071789513056
788	SLC30A9	0.93578071240793	-0.341306680325377
789	PPIH	0.842154692107959	-0.129636788737803
790	COG5	0.286532567609303	-0.107744147670929
791	ZNHIT1	0.0132645651805506	-0.647373499956925
792	FST	0.0346159700251398	-0.173912531232585
793	TIMM44	0.0101408058348349	-0.737532537664909
794	CLGN	0.0783730939344919	0.072128760560963
795	PFDN6	1.58455218128484	0.116556231144686
796	ZBTB18	0.579461374113447	0.0431653625514813
797	HMGN4	0.34491213938362	0.064370010432501
798	TADA3	0.329479703981913	-0.304258676008301
799	TRIM38	0.186033744714577	0.133152850951489
800	ATP5H	0.280948883288108	-0.460759074374678
801	UBE2E3	0.163736265389227	0.0651780442193029
802	SLC25A17	0.0321782748051953	-0.0545795325656131
803	SLC9A6	0.467924042281789	-0.052255928742243
804	CEACAM5	0.0105978310752254	-0.00052458089317877
805	EIF3M	0.559623347587572	-0.73758964876924
806	HOXB13	0.251100659643935	0.00449848976296598
807	NXF1	0.375001434688439	-0.869660781773529
808	SEC23B	0.0287325327715929	0.135654661611618
809	SEC23A	0.570023211837833	-0.0386968429624653
810	CAP2	0.666895110032128	0.0861426332176711
811	CAP1	0.339649573111591	-0.116106771690079
812	CREB3	0.158918860342893	-0.139036489222348
813	LRRC41	0.0869371743372742	0.111728248698456
814	VTI1B	0.162404907185991	-0.166998203353595
815	LINC02210-CRHR1;CRHR1	0.829649064319367	-0.0515508071896411
816	CRTAP	0.0372467602527867	0.0701704582409743
817	SYNCRIP	0.956437424749688	-0.0230364242878676
818	STK25	0.076030653787569	-0.0833312866961986
819	ENOX2	0.718430845185223	0.0133261092427586
820	UNC13B	0.713540455564897	-0.0482569980016698
821	CARM1	0.020349675246443	-0.0751673424853316
822	NCOA2	0.729862645396639	-0.0728291449248666
823	ADARB2	0.0191221776823096	0.030661329688089
824	CEBPA	0.59660100020586	-0.0779813948896415
825	SEMA6B	0.519192239673068	-0.0856606457603523
826	SEMA4F	0.0180142147730413	-0.033857181107541
827	SEMA4D	0.214375893271425	-0.0233098191746893
828	SEMA4B	0.229076719961443	-0.0879925425424574
829	CEBPB	0.0202387456749522	-0.114039719888068
830	SEMA3C	0.128653889514856	-0.0175167233392999
831	APPBP2	0.0355154798687681	0.0522586756145685
832	MYBBP1A	1.22091315224142	-0.449102742290972
833	FBLN5	0.464935999707173	-0.112288057839806
834	FBXW10	0.276812472029329	0.0910716060900622
835	CIB2	0.148377361204356	-0.0112157212030328
836	CIB1	1.40367000144721	0.0575147166560374
837	CEBPD	0.0412726883310156	-0.0588499430014666
838	ZNF211	0.840556877750049	0.0487841083927678
839	DDX17	1.07193085924217	-0.31845872640935
840	DEAF1	0.201099572124514	-0.0256782506784815
841	CHERP	0.483339992649235	-0.431346614837489
842	KAT5	0.283200122408685	-0.261966991092747
843	HYOU1	0.107873884085132	-0.132001244863333
844	IPO8	0.608848445953724	0.0887534514252786
845	IPO7	0.134068132846196	-0.691136161228623
846	NOP56	1.03729983604459	-0.034132152636593
847	NEBL	0.00699135405594141	0.144805287035153
848	CEBPE	0.067060083636852	0.0654613184672552
849	PITRM1	2.14210857814067	-0.016025565146271
850	ATG7	0.412434504659318	-0.127161065820259
851	SSSCA1	0.146783922895634	0.0333887044794575
852	RNASEH2A	0.471731345274184	-0.0694586710565367
853	P3H3	0.334064543188405	-0.0941718954705584
854	PKD1P6-NPIPP1	0.117873112756025	-0.105717132735995
855	LOC105369189	0.215066750881791	0.0671265032766896
856	LOC105369233	0.00485588306409526	0.0296249745469834
857	LOC105369236;SLX1A;SLX1B	0.391007984699774	-0.0426775312569287
858	LOC105369239	0.698479613332539	0.0341415374214955
859	LOC105369243;SULT1A4;SULT1A3	0.13329138071381	-0.13562180764229
860	LOC105369244	1.16564560841078	0.314283192452837
861	LOC105369247	1.21109368025578	0.087558744747875
862	LOC105369252	0.558741807697907	-0.0370374052257872
863	LOC105369254	0.292206282412962	0.0705062132674159
864	LOC105369257;LOC388242;LOC613038	0.735128973898391	0.260992684743667
865	LOC105369273	0.176431600402153	-0.107736144749148
866	LOC105369276;FAM90A10P	0.67662386270914	0.169175598182164
867	LOC105369347	2.11238263360102	-0.0445126852235685
868	LOC105369425;LOC105378955	0.0686363240478131	0.142980985620525
